PMID,QID,Question,Type,Category,Human Answer,GPT-4o FT,GPT-4o QSP,GPT-4o FT+QSP,GPT-6 Astra QSP,Kimi K3 QSP,GPT-6 Astra QSP label,GPT-6 Astra QSP correct,GPT-6 Astra QSP outcome,GPT-6 Astra QSP label_strict,GPT-6 Astra QSP correct_strict,GPT-6 Astra QSP correct_adjusted,GPT-6 Astra QSP alternative_used,GPT-6 Astra QSP cleaning_rule,Kimi K3 QSP label,Kimi K3 QSP correct,Kimi K3 QSP outcome,Kimi K3 QSP label_strict,Kimi K3 QSP correct_strict,Kimi K3 QSP correct_adjusted,Kimi K3 QSP alternative_used,Kimi K3 QSP cleaning_rule,GPT-4o FT label,GPT-4o FT correct,GPT-4o FT outcome,GPT-4o FT label_strict,GPT-4o FT correct_strict,GPT-4o FT correct_adjusted,GPT-4o FT alternative_used,GPT-4o FT cleaning_rule,GPT-4o QSP label,GPT-4o QSP correct,GPT-4o QSP outcome,GPT-4o QSP label_strict,GPT-4o QSP correct_strict,GPT-4o QSP correct_adjusted,GPT-4o QSP alternative_used,GPT-4o QSP cleaning_rule,GPT-4o FT+QSP label,GPT-4o FT+QSP correct,GPT-4o FT+QSP outcome,GPT-4o FT+QSP label_strict,GPT-4o FT+QSP correct_strict,GPT-4o FT+QSP correct_adjusted,GPT-4o FT+QSP alternative_used,GPT-4o FT+QSP cleaning_rule
40872801,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,"Yes, the paper reports sequences obtained from individuals with virological failure on a treatment regimen.",Yes,Yes,Not applicable,Not applicable,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40872801,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,"No, the paper does not mention that the patients were in a clinical trial.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs.",Yes,Yes,No,No,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40872801,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI","The individuals in the study received NRTIs, NNRTIs, PIs, and INSTIs before sample sequencing.","NRTIs, NNRTIs","NRTI, NNRTI, PI, INSTI",None,None,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct_partial_list,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40872801,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None,"The drugs received by individuals in the study include TDF, 3TC, DTG, FTC, AZT, and LPV/r.","3TC, FTC, AZT, TDF",Not reported,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,"No, the paper does not report in vitro drug susceptibility data.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Not applicable,"No, the paper does not mention that the sequences were made publicly available.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not applicable,No GenBank accession numbers for sequenced HIV isolates were provided in this paper.,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,0 (Review paper),A total of 9685 individuals had samples obtained for HIV sequencing.,9685,9685,0,0,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,
40872801,6,From which countries were the sequenced samples obtained?,List,Demographics,Tanzania,The sequenced samples were obtained from Tanzania.,Tanzania,Tanzania,Not applicable,Not applicable,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40872801,7,From what years were the sequenced samples obtained?,List,Demographics,2004-2021,"The sequenced samples were obtained from studies published up to 2024, covering various years including 2005-2021.",2004-2024,Not reported,Not applicable,Not applicable,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",
40872801,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,The paper does not mention if samples were cloned prior to sequencing.,No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40872801,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT, PR",The paper reports sequencing of the RT and integrase gene.,"PR, RT, IN","PR, RT, IN, Pol",Not applicable,Not applicable,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,tp,1.0,correct_accepted_answer,fn,0.0,1.0,"PDF is a systematic review/meta-analysis (PRISMA); the QSP rules say answer No/None for reviews. The annotation records primary-study details (e.g. Sanger, plasma) whose words do not occur in the PDF.",,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,"Yes, the paper reports HIV sequences from patient samples.",Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,10,What method was used for sequencing?,List,Technical,Sanger,Sanger sequencing was used.,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma samples were sequenced.,Plasma,Plasma,Plasma,Plasma,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No,"No, all individuals were newly diagnosed and ART-naive.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,"No, the patients were not in a clinical trial.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No,"No, all individuals were newly diagnosed and ART-naive.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None,"None, individuals were ART-naive before sample sequencing.",None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None,"None, individuals were ART-naive before sample sequencing.",None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,"No, the paper does not report in vitro drug susceptibility data.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,"Yes, sequences were made publicly available.",Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PX133190–PX134237,GenBank accession numbers for sequenced HIV isolates are PX133190-PX134237.,PX133190-PX134237,PX133190-PX134237,PX133190–PX134237,PX133190–PX134237,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1048,"Samples were obtained from 1,260 individuals.","1,048",1260,1260,"1,260",fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
40938120,6,From which countries were the sequenced samples obtained?,List,Demographics,China,Samples were obtained from China.,China,China,China,China,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022,Samples were obtained from 2019 to 2022.,2019–2022,2019-2022,2019–2022,2019–2022,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938120,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,"No, samples were not cloned prior to sequencing.",No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938120,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT, PR",The pol gene was sequenced.,"PR, RT","PR, RT","PR, RT","PR, RT",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938996,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No,No,Yes,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,10,What method was used for sequencing?,List,Technical,"Sanger, NGS",Sanger sequencing,Not reported,Not reported,Sanger sequencing; NGS,Sanger sequencing and NGS (Oxford Nanopore; Illumina MiSeq for integration site analysis),tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
40938996,11,What type of samples were sequenced?,List,Technical,None,"Plasma, PBMC",PBMC,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No,Not specified,Yes,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,Not specified,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No,Not specified,Yes,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None,Not specified,INSTIs,Not applicable,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None,Not specified,Not reported,Not applicable,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40938996,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,Not specified,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,None,There were no GenBank accession numbers.,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,0,Not specified,Not reported,0,0,0,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,6,From which countries were the sequenced samples obtained?,List,Demographics,Not applicable.,Not specified,Not reported,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,7,From what years were the sequenced samples obtained?,List,Demographics,Not applicable,Not specified,Not reported,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40938996,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes  ,Yes,No,Not applicable,Not applicable,Not applicable,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
40938996,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT, IN, NC, Env","Env, NC, IN","NC, IN",Not applicable,"PR, RT, IN, CA, Env","CA (Gag/NC), PR, RT, IN, Env",fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct_partial_list,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
40974886,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,"Yes, HIV-1 sequences from patient samples were reported.",Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,10,What method was used for sequencing?,List,Technical,NGS,The GenoSure Archive method was used for sequencing.,Not reported,NGS,Sanger sequencing; NGS,Mixed (Sanger and NGS); technical details not always available,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,11,What type of samples were sequenced?,List,Technical,PBMC (Whole blood OK),Whole blood and proviral DNA samples were sequenced.,Whole blood,Whole blood,Plasma; PBMC; Whole blood,"Whole blood, Plasma",tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,"No, the study included individuals without prior virological failure.",Not reported,No,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
40974886,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes,"Yes, the patients were part of clinical trials.",Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,"Yes, the paper includes sequences from treatment-experienced individuals.",Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI, INSTI","NRTI, NNRTI, PI, and INSTI were received before sample sequencing.",Not reported,"INSTI, NRTI",NRTIs; INSTIs,"NRTI, NNRTI, PI, INSTI",fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TAF, FTC, BIC",Bictegravir/emtricitabine/tenofovir alafenamide were received prior to sample sequencing.,Not reported,"Bictegravir, Emtricitabine, Tenofovir alafenamide",Bictegravir (BIC); emtricitabine (FTC); tenofovir alafenamide (TAF),"Bictegravir, emtricitabine, tenofovir alafenamide (B/F/TAF; received before Week 24 sample sequencing in GS-US-380-4580); other pre-sequencing drugs not reported",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct_after_cleaning,fn,0.0,1.0,,drop_commentary_parenthesis+drop_trailing_commentary,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,"No, the paper does not report in vitro drug susceptibility data.",No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40974886,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,The paper does not mention if sequences were made publicly available.,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,None,GenBank accession numbers not provided.,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40974886,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,223,241 individuals had samples obtained for HIV sequencing.,241,223,Not reported,241,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,6,From which countries were the sequenced samples obtained?,List,Demographics,Not provided (multicenter trial),The specific countries are not mentioned in the paper.,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40974886,7,From what years were the sequenced samples obtained?,List,Demographics,1997-2019,Samples were collected from March 1997 to March 2019.,1997–2019,1997-2019,1997–2019,1997-2019,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
40974886,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,The paper does not mention cloning of samples.,No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
40974886,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT,PR,IN","Protease (PR), reverse transcriptase (RT), and integrase (IN) were sequenced.","PR, RT, IN","PR, RT, IN","PR, RT, IN","PR, RT, IN",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
