PMID,QID,Question,Type,Category,Answer
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None
37938856,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37938856,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37938856,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37938856,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37938856,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,48.
37938856,6,From which countries were the sequenced samples obtained?,List,Demographics,Kenya.
37938856,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022.
37938856,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37938856,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37938856,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37938856,11,What type of samples were sequenced?,List,Technical,Blood samples.
37938856,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37938856,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37938856,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37938856,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, PI, and integrase."
37938856,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37941373,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37941373,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37941373,3,Were sequences from the paper made publicly available?,Boolean,Data availability,It is unclear whether the sequences from the paper were made publicly available.
37941373,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,There is no information available about the GenBank accession numbers for the sequenced HIV isolates.
37941373,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1032 individuals had samples obtained for HIV sequencing.
37941373,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
37941373,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2019 and 2022.
37941373,8,Were samples cloned prior to sequencing?,Boolean,Technical,It is unclear whether the samples were cloned prior to sequencing.
37941373,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 IN gene was reported to have been sequenced.
37941373,10,What method was used for sequencing?,List,Technical,PCR was used for sequencing.
37941373,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced.
37941373,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37941373,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,It is unclear whether the patients in the study were in a clinical trial.
37941373,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37941373,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study received ART regimens that included dolutegravir, rilpivirine, lamivudine, tenofovir, crizaline, and efavirenz."
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study received dolutegravir, rilpivirine, lamivudine, tenofovir, crizaline, and efavirenz before sample sequencing."
37946329,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37946329,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37946329,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37946329,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1078
37946329,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned
37946329,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2022
37946329,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37946329,9,Which HIV genes were reported to have been sequenced?,List,Technical,Partial polymerase (pol) and complete integrase gene-coding sequences
37946329,10,What method was used for sequencing?,List,Technical,Not mentioned
37946329,11,What type of samples were sequenced?,List,Technical,Plasma samples
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37946329,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs, and INSTIs"
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"M184V/I (NRTIs), K103N/R (NNRTIs), I54V (PIs), and E157Q (INSTIs)"
37957382,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37957382,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37957382,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37957382,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,8
37957382,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37957382,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37957382,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37957382,9,Which HIV genes were reported to have been sequenced?,List,Technical,pol-env
37957382,10,What method was used for sequencing?,List,Technical,Near-full-length sequencing (NFL-seq)
37957382,11,What type of samples were sequenced?,List,Technical,Peripheral blood mononuclear cells (PBMCs) and plasma
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37957382,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Antiretroviral therapy (ART)
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37966701,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No
37966701,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
37966701,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37966701,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not mentioned
37966701,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned
37966701,7,From what years were the sequenced samples obtained?,List,Demographics,2021-2022
37966701,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37966701,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not mentioned
37966701,10,What method was used for sequencing?,List,Technical,Not mentioned
37966701,11,What type of samples were sequenced?,List,Technical,Not mentioned
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not mentioned
37966701,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned
37973713,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37973713,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37973713,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37973713,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,117.
37973713,6,From which countries were the sequenced samples obtained?,List,Demographics,"Ukraine, Belarus, Georgia, Kazakhstan, and Poland."
37973713,7,From what years were the sequenced samples obtained?,List,Demographics,2020 and 2021.
37973713,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37973713,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease (PR) and reverse transcriptase (RT).
37973713,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37973713,11,What type of samples were sequenced?,List,Technical,Blood or other bodily fluid samples.
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37973713,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI."
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI."
37976080,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37976080,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37976080,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37976080,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2844
37976080,6,From which countries were the sequenced samples obtained?,List,Demographics,China
37976080,7,From what years were the sequenced samples obtained?,List,Demographics,2022
37976080,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
37976080,9,Which HIV genes were reported to have been sequenced?,List,Technical,PR and RT genes
37976080,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37976080,11,What type of samples were sequenced?,List,Technical,Plasma samples
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
37976080,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,ARV drugs
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available
37976185,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37976185,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37976185,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37976185,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37976185,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37976185,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2022.
37976185,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37976185,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37976185,10,What method was used for sequencing?,List,Technical,Sanger sequencing and next-generation sequencing.
37976185,11,What type of samples were sequenced?,List,Technical,Blood samples.
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37976185,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available.
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37993493,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37993493,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37993493,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37993493,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1651.
37993493,6,From which countries were the sequenced samples obtained?,List,Demographics,Tanzania.
37993493,7,From what years were the sequenced samples obtained?,List,Demographics,2023.
37993493,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37993493,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease, reverse transcriptase, and integrase."
37993493,10,What method was used for sequencing?,List,Technical,Sanger-style sequencing.
37993493,11,What type of samples were sequenced?,List,Technical,Plasma.
37993493,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37993493,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37993493,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37993493,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and INSTIs."
37993493,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir."
38005921,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38005921,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38005921,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
38005921,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
38005921,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1958 + 1707 + 1819 = 5484 individuals.
38005921,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned.
38005921,7,From what years were the sequenced samples obtained?,List,Demographics,Up to 2018.
38005921,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
38005921,9,Which HIV genes were reported to have been sequenced?,List,Technical,Reverse transcriptase and protease.
38005921,10,What method was used for sequencing?,List,Technical,Not mentioned.
38005921,11,What type of samples were sequenced?,List,Technical,Amino acid sequences of HIV enzymes.
38005921,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38005921,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned.
38005921,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38005921,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,ARV drugs.
38005921,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned.
38020274,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38020274,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38020274,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38020274,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
38020274,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,311
38020274,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon
38020274,7,From what years were the sequenced samples obtained?,List,Demographics,Not mentioned
38020274,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
38020274,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV polymerase and reverse transcriptase gene regions
38020274,10,What method was used for sequencing?,List,Technical,Genotypic resistance testing
38020274,11,What type of samples were sequenced?,List,Technical,Blood samples
38020274,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38020274,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
38020274,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38020274,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs
38020274,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"d4T, 3TC, and NVP"
38022124,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38022124,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38022124,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38022124,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38022124,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,116
38022124,6,From which countries were the sequenced samples obtained?,List,Demographics,Turkey
38022124,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2022
38022124,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
38022124,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
38022124,10,What method was used for sequencing?,List,Technical,Not available
38022124,11,What type of samples were sequenced?,List,Technical,Blood samples
38022124,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
38022124,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38022124,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38022124,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase inhibitors (EVG/c/FTC/TAF and DTG+TDF/FTC)
38022124,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,EVG/c/FTC/TAF and DTG+TDF/FTC
38031075,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No.
38031075,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
38031075,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
38031075,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38031075,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
38031075,6,From which countries were the sequenced samples obtained?,List,Demographics,Sierra Leone.
38031075,7,From what years were the sequenced samples obtained?,List,Demographics,2022-2023.
38031075,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38031075,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38031075,10,What method was used for sequencing?,List,Technical,Not available.
38031075,11,What type of samples were sequenced?,List,Technical,Venous blood.
38031075,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
38031075,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38031075,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
38031075,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir."
38031075,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir."
38033131,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
38033131,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38033131,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38033131,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38033131,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,492.
38033131,6,From which countries were the sequenced samples obtained?,List,Demographics,"Ethiopia, Kenya, Cameroon, Uganda, and Bahir Dar."
38033131,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2019.
38033131,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38033131,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38033131,10,What method was used for sequencing?,List,Technical,Not available.
38033131,11,What type of samples were sequenced?,List,Technical,Blood samples.
38033131,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38033131,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38033131,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available.
38033131,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, cotrimoxazole, and isoniazid prophylaxis."
38033131,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NVP-based NNRTI, cotrimoxazole, isoniazid prophylaxis, and PMTCT service."
38058846,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38058846,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38058846,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38058846,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38058846,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,3
38058846,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
38058846,7,From what years were the sequenced samples obtained?,List,Demographics,2018
38058846,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
38058846,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
38058846,10,What method was used for sequencing?,List,Technical,Not available
38058846,11,What type of samples were sequenced?,List,Technical,Blood samples
38058846,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38058846,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
38058846,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38058846,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and PIs
38058846,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lamivudine, abacavir, lopinavir, and ritonavir"
38072961,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38072961,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38072961,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
38072961,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38072961,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1.
38072961,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
38072961,7,From what years were the sequenced samples obtained?,List,Demographics,2022.
38072961,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38072961,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38072961,10,What method was used for sequencing?,List,Technical,Not available.
38072961,11,What type of samples were sequenced?,List,Technical,CSF.
38072961,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38072961,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
38072961,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38072961,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs.
38072961,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, efavirenz, and lopinavir/ritonavir."
38090027,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
38090027,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38090027,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not mention sequences being made publicly available."
38090027,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"Not available, the paper does not mention GenBank accession numbers."
38090027,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"Not available, the paper does not specify how many individuals had samples obtained for HIV sequencing."
38090027,6,From which countries were the sequenced samples obtained?,List,Demographics,"Not available, the paper does not mention the countries where the sequenced samples were obtained."
38090027,7,From what years were the sequenced samples obtained?,List,Demographics,"Not available, the paper does not specify the start year of the sequenced samples."
38090027,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Not available, the paper does not explicitly mention cloning samples prior to sequencing."
38090027,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Not available, the paper does not mention the specific HIV genes that were sequenced."
38090027,10,What method was used for sequencing?,List,Technical,"Not available, the paper does not explicitly mention the sequencing method."
38090027,11,What type of samples were sequenced?,List,Technical,Plasma HIV-RNA and PBMC HIV-DNA.
38090027,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
38090027,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the paper does not mention the patients being in a clinical trial."
38090027,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Not available, the paper does not specify how many individuals had previously received ARV drugs."
38090027,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Integrase inhibitor-based regimens, protease inhibitor-based regimens, non-nucleoside reverse transcriptase inhibitor-based regimens."
38090027,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Integrase inhibitors (other than elvitegravir), protease inhibitors, non-nucleoside reverse transcriptase inhibitors."
38140553,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140553,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
38140553,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
38140553,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38140553,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,3178
38140553,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia
38140553,7,From what years were the sequenced samples obtained?,List,Demographics,2011-2020
38140553,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
38140553,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol*
38140553,10,What method was used for sequencing?,List,Technical,Sanger-based sequencing
38140553,11,What type of samples were sequenced?,List,Technical,"Blood plasma, lymphocytes, and frozen whole blood"
38140553,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38140553,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38140553,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38140553,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available
38140553,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available
38140649,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38140649,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38140649,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
38140649,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OR605755-OR606279 and OR613869-OR613875.
38140649,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,270.
38140649,6,From which countries were the sequenced samples obtained?,List,Demographics,Croatia.
38140649,7,From what years were the sequenced samples obtained?,List,Demographics,2019--2022.
38140649,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38140649,9,Which HIV genes were reported to have been sequenced?,List,Technical,"HIV-1 protease, reverse transcriptase, and integrase."
38140649,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
38140649,11,What type of samples were sequenced?,List,Technical,Plasma samples.
38140649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
38140649,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38140649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
38140649,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
38140649,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
38140667,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38140667,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
38140667,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
38140667,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38140667,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,34.
38140667,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana.
38140667,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2022.
38140667,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38140667,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase gene.
38140667,10,What method was used for sequencing?,List,Technical,Not available.
38140667,11,What type of samples were sequenced?,List,Technical,Plasma samples.
38140667,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38140667,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38140667,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38140667,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and/or PI."
