PMID,QID,Question,Type,Category,Answer
37920909,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced were blood samples from HIV-1 seropositive individuals.
37920909,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, sequences were not obtained from individuals with virological failure on a treatment regimen."
37920909,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients were in a clinical trial.
37920909,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37920909,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,No drug classes were received by individuals in the study before sample sequencing.
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,No drugs were received by individuals in the study before sample sequencing.
37938856,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37938856,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
37938856,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences were made available upon request."
37938856,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are not reported.
37938856,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 48 individuals.
37938856,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Kenya.
37938856,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2019 to 2022.
37938856,8,Were samples cloned prior to sequencing?,Boolean,Technical,The evidence does not indicate if samples were cloned prior to sequencing.
37938856,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes reported sequenced include K103N and M184V.
37938856,10,What method was used for sequencing?,List,Technical,Sanger sequencing was used for sequencing.
37938856,11,What type of samples were sequenced?,List,Technical,The samples sequenced were patient samples from pregnant women living with HIV.
37938856,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure."
37938856,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37938856,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37938856,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Participants received NNRTIs, PIs, and integrase inhibitors before sample sequencing."
37938856,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals received lamivudine, tenofovir, efavirenz, and dolutegravir before sample sequencing."
37941373,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37941373,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37941373,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37941373,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided
37941373,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1080
37941373,6,From which countries were the sequenced samples obtained?,List,Demographics,China
37941373,7,From what years were the sequenced samples obtained?,List,Demographics,July 2019 to August 2022
37941373,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37941373,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase (IN) gene
37941373,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37941373,11,What type of samples were sequenced?,List,Technical,Plasma samples
37941373,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37941373,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37941373,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37941373,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTIs, NRTIs, INSTIs"
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Dolutegravir, rilpivirine, lamivudine, tenofovir, crizaline, efavirenz"
37946329,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37946329,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37946329,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided
37946329,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1078 individuals
37946329,6,From which countries were the sequenced samples obtained?,List,Demographics,China
37946329,7,From what years were the sequenced samples obtained?,List,Demographics,2018 to 2022
37946329,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not provided
37946329,9,Which HIV genes were reported to have been sequenced?,List,Technical,Partial polymerase (pol) and complete integrase gene
37946329,10,What method was used for sequencing?,List,Technical,Genotypic drug resistance testing
37946329,11,What type of samples were sequenced?,List,Technical,Plasma samples
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37946329,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs, and INSTIs"
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lamivudine (3TC), Nevirapine (NVP), Etravirine (ETR)"
37957382,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"** Yes, the paper reports HIV sequences from patient samples."
37957382,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"** No, the paper does not report in vitro drug susceptibility data."
37957382,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"** Yes, the sequences from the paper were made publicly available."
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,** The accession numbers are not specified; only the BioProject number PRJNA973660 is provided.
37957382,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,** Eight individuals had samples obtained for HIV sequencing.
37957382,6,From which countries were the sequenced samples obtained?,List,Demographics,** The countries from which the sequenced samples were obtained are not specified.
37957382,7,From what years were the sequenced samples obtained?,List,Demographics,** The years from which the sequenced samples were obtained are not specified.
37957382,8,Were samples cloned prior to sequencing?,Boolean,Technical,** The evidence does not specify if samples were cloned prior to sequencing.
37957382,9,Which HIV genes were reported to have been sequenced?,List,Technical,** The HIV genes reported to have been sequenced include the *pol* and *env* genes.
37957382,10,What method was used for sequencing?,List,Technical,** The method used for sequencing was Illumina sequencing.
37957382,11,What type of samples were sequenced?,List,Technical,** The type of samples sequenced were plasma HIV RNA samples.
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"** Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37957382,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,** The evidence does not explicitly state if the patients were in a clinical trial.
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"** Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,** The specific drug classes received by individuals in the study are not specified.
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,** The specific drugs received by individuals in the study before sample sequencing are not specified. Feel free to reach out if you need to adjust any of the responses or add any additional questions!
37966701,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37966701,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37966701,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not report if sequences were made publicly available."
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not report the GenBank accession numbers for sequenced HIV isolates.
37966701,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,321 individuals had samples obtained for HIV sequencing.
37966701,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the United States.
37966701,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2021 to 2022.
37966701,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not mention if samples were cloned prior to sequencing.
37966701,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not report which HIV genes were sequenced.
37966701,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
37966701,11,What type of samples were sequenced?,List,Technical,The paper does not provide details on the type of samples that were sequenced.
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37966701,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not explicitly state if HIV sequences were obtained from individuals who had previously received ARV drugs.
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not report which drug classes were received by individuals before sample sequencing.
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not report which drugs were received by individuals before sample sequencing.
37973713,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37973713,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37973713,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.
37973713,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,117 individuals had samples obtained for HIV sequencing.
37973713,6,From which countries were the sequenced samples obtained?,List,Demographics,"The sequenced samples were obtained from Poland and eastern countries, primarily Ukraine."
37973713,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2020 to 2022.
37973713,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate if samples were cloned prior to sequencing.
37973713,9,Which HIV genes were reported to have been sequenced?,List,Technical,The sequenced HIV genes reported in the paper were the protease (PR) and reverse transcriptase (RT) coding regions.
37973713,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing.
37973713,11,What type of samples were sequenced?,List,Technical,The evidence does not specify the exact type of samples that were sequenced.
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37973713,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals in the study did not receive any drug classes before sample sequencing, as they were ART naïve."
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"No drugs were received by individuals in the study before sample sequencing, as they had no history of ART. Feel free to ask if you need further clarification or additional information!"
37976080,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37976080,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37976080,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified.
37976080,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2568 individuals.
37976080,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37976080,7,From what years were the sequenced samples obtained?,List,Demographics,2022.
37976080,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified.
37976080,9,Which HIV genes were reported to have been sequenced?,List,Technical,PR (protease) and RT (reverse transcriptase) regions.
37976080,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37976080,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37976080,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified.
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Antiretroviral drugs.
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, Nevirapine, Abacavir, Zidovudine, Lamivudine, Tenofovir, Emtricitabine, Stavudine, Didanosine, Lopinavir/r, Atazanavir/r, and Darunavir/r. This format provides a comprehensive answer along with relevant evidence and rationale for each question based on the given content."
37976185,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37976185,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37976185,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not explicitly report if the sequences were made publicly available.
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
37976185,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not specify the exact number of individuals who had samples obtained for HIV sequencing.
37976185,6,From which countries were the sequenced samples obtained?,List,Demographics,"The paper reports samples obtained from the USA, specifically New York City."
37976185,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2015 to 2022.
37976185,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not provide information on whether samples were cloned prior to sequencing.
37976185,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper reports that the HIV genes M184I/V and K65R were sequenced.
37976185,10,What method was used for sequencing?,List,Technical,The paper does not specify the sequencing method used.
37976185,11,What type of samples were sequenced?,List,Technical,The samples sequenced were blood specimens from newly diagnosed HIV patients.
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not specify whether sequences were obtained from individuals with virological failure on a treatment regimen.
37976185,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper suggests the possibility but does not explicitly confirm sequences from individuals who had previously received ARV drugs.
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify the drug classes received by individuals before sample sequencing.
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify the exact drugs received by individuals before sample sequencing.
37993493,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37993493,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37993493,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not explicitly state whether the sequences were made publicly available.
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
37993493,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 600 individuals for HIV sequencing.
37993493,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Tanzania.
37993493,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained in 2023.
37993493,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not state whether samples were cloned prior to sequencing.
37993493,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The sequenced HIV genes include protease, reverse transcriptase, and integrase."
37993493,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger-style sequencing.
37993493,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were plasma samples.
37993493,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were obtained from individuals with virological failure on a treatment regimen."
37993493,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37993493,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37993493,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received included nucleoside reverse transcriptase inhibitors (NRTIs) such as TDF and 3TC.
37993493,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs received included tenofovir (TDF) and lamivudine (3TC).
38005921,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38005921,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38005921,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38005921,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
38005921,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The number of individuals is not specifically stated but includes a total of 1958 protease inhibitor samples and additional submissions for NRTIs and NNRTIs.
38005921,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify the countries from which the sequenced samples were obtained.
38005921,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from studies published before and after 2018.
38005921,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether the samples were cloned prior to sequencing.
38005921,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes reported to have been sequenced are reverse transcriptase and protease.
38005921,10,What method was used for sequencing?,List,Technical,The paper does not specify the exact method used for sequencing.
38005921,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were clinical samples related to HIV enzymes.
38005921,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were likely obtained from individuals with virological failure on a treatment regimen."
38005921,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients were in a clinical trial.
38005921,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38005921,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals prior to sample sequencing.
38005921,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by individuals prior to sample sequencing.
38020274,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38020274,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38020274,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not explicitly state that the sequences were made publicly available."
38020274,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide the GenBank accession numbers for sequenced HIV isolates.
38020274,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,311 individuals had samples obtained for HIV sequencing.
38020274,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Cameroon.
38020274,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2018 onwards.
38020274,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the paper does not state that samples were cloned prior to sequencing."
38020274,9,Which HIV genes were reported to have been sequenced?,List,Technical,The sequenced HIV genes include the polymerase and reverse transcriptase gene regions.
38020274,10,What method was used for sequencing?,List,Technical,The method used for sequencing was an in-house protocol for genotypic resistance testing.
38020274,11,What type of samples were sequenced?,List,Technical,The sequenced samples were blood samples from participants.
38020274,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
38020274,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,It is unclear if the patients were in a clinical trial.
38020274,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38020274,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals included Reverse Transcriptase Inhibitors (RTIs) and Protease Inhibitors (PI/r).
38020274,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included d4T, 3TC, and NVP. If you have additional questions or need further details, feel free to ask!"
38022124,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38022124,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38022124,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Unclear; the paper does not specify if sequences were made publicly available.
38022124,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified in the paper.
38022124,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,116 individuals had samples obtained for HIV sequencing.
38022124,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Turkey.
38022124,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from June 2020 to June 2022.
38022124,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified in the paper.
38022124,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not specified in the paper.
38022124,10,What method was used for sequencing?,List,Technical,Not specified in the paper.
38022124,11,What type of samples were sequenced?,List,Technical,Not specified in the paper.
38022124,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not explicitly stated in the paper.
38022124,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
38022124,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38022124,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals received the ARV classes: EVG/c, FTC, TAF."
38022124,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Individuals received the drugs EVG/c/FTC/TAF and DTG+TDF/FTC prior to sequencing.
38031075,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not report HIV sequences from patient samples."
38031075,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38031075,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Unclear, the paper does not specify if sequences were made publicly available."
38031075,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"None, the paper does not provide GenBank accession numbers."
38031075,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"2,253 individuals had samples obtained for HIV sequencing."
38031075,6,From which countries were the sequenced samples obtained?,List,Demographics,Sierra Leone.
38031075,7,From what years were the sequenced samples obtained?,List,Demographics,2022 to 2023.
38031075,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
38031075,9,Which HIV genes were reported to have been sequenced?,List,Technical,"None, the paper does not report which HIV genes were sequenced."
38031075,10,What method was used for sequencing?,List,Technical,Real-time PCR detection system was used for sequencing.
38031075,11,What type of samples were sequenced?,List,Technical,Venous blood samples were sequenced.
38031075,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Likely yes, but the paper does not provide specific sequences from individuals with virological failure."
38031075,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients were not in a clinical trial."
38031075,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report specific sequences from individuals who had previously received ARV drugs."
38031075,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir."
38031075,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir."
38033131,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38033131,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38033131,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
38033131,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
38033131,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,492 individuals had samples obtained for HIV sequencing.
38033131,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Ethiopia.
38033131,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2015 to 2019.
38033131,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not provide information on whether samples were cloned prior to sequencing.
38033131,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not provide information on which HIV genes were sequenced.
38033131,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
38033131,11,What type of samples were sequenced?,List,Technical,The samples sequenced were from children and adolescents undergoing antiretroviral therapy.
38033131,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not specifically confirm whether sequences were obtained from individuals with virological failure.
38033131,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
38033131,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38033131,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received included NNRTIs, cotrimoxazole, and isoniazid."
38033131,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included NVP (an NNRTI), cotrimoxazole, and isoniazid."
38058846,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38058846,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38058846,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not specify whether the sequences are publicly available.
38058846,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
38058846,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not specify the exact number of individuals with samples obtained for HIV sequencing.
38058846,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from South Africa.
38058846,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2012 to 2023.
38058846,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether samples were cloned prior to sequencing.
38058846,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
38058846,10,What method was used for sequencing?,List,Technical,The paper does not specify the method that was used for sequencing.
38058846,11,What type of samples were sequenced?,List,Technical,The paper does not specify what type of samples were sequenced.
38058846,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
38058846,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The patients in the study were not in a clinical trial.
38058846,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38058846,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received included tenofovir, emtricitabine, and efavirenz."
38058846,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included tenofovir, emtricitabine, darunavir, and ritonavir. Feel free to adjust or ask for any additional modifications!"
38072961,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38072961,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
