PMID,QID,Question,Type,Category,Answer
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Dolutegravir, rilpivirine, lamivudine, tenofovir, crizaline, and efavirenz."
37946329,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37946329,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37946329,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, it is not explicitly stated that the sequences were made publicly available."
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37946329,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,921.
37946329,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37946329,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2022.
37946329,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
37946329,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol and integrase genes.
37946329,10,What method was used for sequencing?,List,Technical,Not mentioned.
37946329,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37946329,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned.
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, PI, and INSTI."
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NVP, ETR, ABC, and ETR."
37957382,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37957382,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37957382,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers for the sequenced HIV isolates are not provided in the evidence, but the BioProject ID is PRJNA973660."
37957382,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,8.
37957382,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37957382,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37957382,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37957382,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* and *env*.
37957382,10,What method was used for sequencing?,List,Technical,Single-genome sequencing.
37957382,11,What type of samples were sequenced?,List,Technical,Plasma HIV RNA.
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37957382,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not explicitly stated.
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not explicitly stated.
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Dolutegravir, darunavir, tenofovir, and emtricitabine."
37966701,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37966701,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37966701,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37966701,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,321 individuals.
37966701,6,From which countries were the sequenced samples obtained?,List,Demographics,The US.
37966701,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37966701,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37966701,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37966701,10,What method was used for sequencing?,List,Technical,Not available.
37966701,11,What type of samples were sequenced?,List,Technical,Blood samples or other biological samples from individuals who received CAB + RPV LA injections.
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37966701,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Other ARV drugs, including CAB + RPV LA."
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,CAB + RPV LA and other ARV drugs.
37973713,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37973713,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37973713,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37973713,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,117.
37973713,6,From which countries were the sequenced samples obtained?,List,Demographics,"Ukraine, Belarus, Georgia, and Kazakhstan."
37973713,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2022.
37973713,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37973713,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease (PR) and reverse transcriptase (RT).
37973713,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37973713,11,What type of samples were sequenced?,List,Technical,Patient samples.
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37973713,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI."
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37976080,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37976080,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37976080,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37976080,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2568
37976080,6,From which countries were the sequenced samples obtained?,List,Demographics,China
37976080,7,From what years were the sequenced samples obtained?,List,Demographics,2022
37976080,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37976080,9,Which HIV genes were reported to have been sequenced?,List,Technical,PR and RT regions
37976080,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37976080,11,What type of samples were sequenced?,List,Technical,Plasma samples
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37976080,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,ARV drugs
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned
37976185,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37976185,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37976185,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No direct evidence, but it is possible that the sequences were made publicly available through the NYC HIV Surveillance Registry."
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37976185,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4246.
37976185,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37976185,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2022.
37976185,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37976185,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Not specified, but likely the genes associated with resistance to antiretroviral drugs."
37976185,10,What method was used for sequencing?,List,Technical,Sanger or consensus sequencing.
37976185,11,What type of samples were sequenced?,List,Technical,Blood samples or other biological samples that contained HIV.
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37976185,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,TDF/TAF with FTC.
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,TDF/TAF with FTC.
37993493,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37993493,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37993493,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37993493,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1651.
37993493,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned.
37993493,7,From what years were the sequenced samples obtained?,List,Demographics,2023.
37993493,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
37993493,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease, reverse transcriptase, and integrase."
37993493,10,What method was used for sequencing?,List,Technical,Sanger-style sequencing.
37993493,11,What type of samples were sequenced?,List,Technical,Blood samples.
37993493,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37993493,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37993493,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37993493,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTs and NNRTIs.
37993493,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
38005921,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38005921,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38005921,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38005921,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38005921,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
38005921,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
38005921,7,From what years were the sequenced samples obtained?,List,Demographics,Before 2018.
38005921,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38005921,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV protease and reverse transcriptase.
38005921,10,What method was used for sequencing?,List,Technical,Not available.
38005921,11,What type of samples were sequenced?,List,Technical,Amino acid sequences.
38005921,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38005921,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
38005921,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38005921,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Protease inhibitors, nucleoside reverse transcriptase inhibitors, and non-nucleoside reverse transcriptase inhibitors."
38005921,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Protease inhibitors, nucleoside reverse transcriptase inhibitors, and non-nucleoside reverse transcriptase inhibitors."
38020274,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38020274,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38020274,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
38020274,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38020274,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,311.
38020274,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon.
38020274,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2020.
38020274,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38020274,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 polymerase and reverse transcriptase.
38020274,10,What method was used for sequencing?,List,Technical,Recall CDC Atlanta GA USA software and MEGA v10.
38020274,11,What type of samples were sequenced?,List,Technical,Blood samples.
38020274,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38020274,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38020274,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38020274,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,RTI-based ART.
38020274,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, AZT, ABC, and 3TC."
38022124,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No
38022124,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38022124,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38022124,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38022124,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,116
38022124,6,From which countries were the sequenced samples obtained?,List,Demographics,Turkey
38022124,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2022
38022124,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
38022124,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
38022124,10,What method was used for sequencing?,List,Technical,Not available
38022124,11,What type of samples were sequenced?,List,Technical,Not available
38022124,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
38022124,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38022124,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
38022124,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available
38022124,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,EVG/c/FTC/TAF and DTG+TDF/FTC
38031075,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38031075,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38031075,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38031075,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38031075,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"2,253"
38031075,6,From which countries were the sequenced samples obtained?,List,Demographics,Sierra Leone
38031075,7,From what years were the sequenced samples obtained?,List,Demographics,2022-2023
38031075,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
38031075,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
38031075,10,What method was used for sequencing?,List,Technical,PCR
38031075,11,What type of samples were sequenced?,List,Technical,Plasma
38031075,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
38031075,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38031075,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38031075,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Antiretroviral drugs (specifically, tenofovir, lamivudine, and dolutegravir)"
38031075,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and dolutegravir"
38033131,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
38033131,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38033131,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences may be publicly available."
38033131,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38033131,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,492 individuals.
38033131,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia.
38033131,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2019.
38033131,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38033131,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38033131,10,What method was used for sequencing?,List,Technical,Not available.
38033131,11,What type of samples were sequenced?,List,Technical,Blood or plasma samples.
38033131,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
38033131,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
38033131,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38033131,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, cotrimoxazole, and isoniazid."
38033131,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NVP, cotrimoxazole, and isoniazid."
38058846,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38058846,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38058846,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38058846,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned in the paper.
38058846,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Three individuals had samples obtained for HIV sequencing.
38058846,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from South Africa.
38058846,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2012 and 2023.
38058846,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned in the paper.
38058846,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not mentioned in the paper.
38058846,10,What method was used for sequencing?,List,Technical,Not mentioned in the paper.
38058846,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were blood or tissue samples.
38058846,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
38058846,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned in the paper.
38058846,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38058846,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals in the study before sample sequencing were TLD and DTG.
38058846,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing were tenofovir, lamivudine, and dolutegravir, and dolutegravir."
38072961,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38072961,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
38072961,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
38072961,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38072961,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1.
38072961,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
38072961,7,From what years were the sequenced samples obtained?,List,Demographics,2022.
38072961,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38072961,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38072961,10,What method was used for sequencing?,List,Technical,Not available.
38072961,11,What type of samples were sequenced?,List,Technical,CSF and blood.
38072961,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38072961,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38072961,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38072961,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTI and NNRTI.
38072961,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, and efavirenz."
38090027,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38090027,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
38090027,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38090027,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38090027,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1040
38090027,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy
38090027,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2021
38090027,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
38090027,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Integrase inhibitors, emtricitabine (or lamivudine), and tenofovir"
38090027,10,What method was used for sequencing?,List,Technical,PCR-based
38090027,11,What type of samples were sequenced?,List,Technical,Plasma samples
38090027,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38090027,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38090027,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38090027,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Integrase inhibitors, protease inhibitors, and non-nucleoside reverse transcriptase inhibitors"
38090027,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified
38140553,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38140553,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38140553,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
38140553,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38140553,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Total number of individuals = 2502 + 613 + 63 = 3178.
38140553,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia.
38140553,7,From what years were the sequenced samples obtained?,List,Demographics,2011-2020.
38140553,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38140553,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease (PR) and part of the reverse transcriptase (RT).
38140553,10,What method was used for sequencing?,List,Technical,Sanger-based sequencing.
38140553,11,What type of samples were sequenced?,List,Technical,"Blood plasma collections, peripheral blood mononuclear cells (lymphocytes) collections, and frozen whole blood collections."
38140553,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38140553,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38140553,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38140553,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"PIs, NRTIs, and NNRTIs."
38140553,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"EFV, DTG, and RPV."
38140649,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38140649,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38140649,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
38140649,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OR605755-OR606279 and OR613869-OR613875.
38140649,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,60.
38140649,6,From which countries were the sequenced samples obtained?,List,Demographics,Croatia.
38140649,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022.
38140649,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
38140649,9,Which HIV genes were reported to have been sequenced?,List,Technical,"HIV-1 protease region, part of the reverse transcriptase region, and the integrase region."
38140649,10,What method was used for sequencing?,List,Technical,Illumina sequencing.
38140649,11,What type of samples were sequenced?,List,Technical,Plasma samples.
38140649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
38140649,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38140649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
38140649,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PIs."
38140649,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PIs."
38140667,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140667,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
38140667,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38140667,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
38140667,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available
38140667,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana
38140667,7,From what years were the sequenced samples obtained?,List,Demographics,2015
38140667,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
38140667,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase gene
38140667,10,What method was used for sequencing?,List,Technical,Not available
38140667,11,What type of samples were sequenced?,List,Technical,Plasma samples
38140667,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38140667,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
38140667,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available
38140667,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available
38140667,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available
38142692,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
38142692,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38142692,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
38142692,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38142692,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1214 individuals had samples obtained for HIV sequencing.
38142692,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa.
38142692,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020.
38142692,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38142692,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38142692,10,What method was used for sequencing?,List,Technical,Not available.
38142692,11,What type of samples were sequenced?,List,Technical,Clinical samples.
38142692,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38142692,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38142692,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38142692,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs."
38142692,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, XTC, EFV, NVP."
38152686,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38152686,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38152686,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
38152686,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38152686,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1.
38152686,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
38152686,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
38152686,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38152686,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase and reverse transcriptase genes.
38152686,10,What method was used for sequencing?,List,Technical,Not available.
38152686,11,What type of samples were sequenced?,List,Technical,Patient sample.
38152686,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38152686,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
38152686,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
