PMID,QID,Question,Type,Category,Human Answer,GPT-4o base,GPT-4o base correct,GPT-4o FT,GPT-4o FT correct,Llama3.1-70B base,Llama3.1-70B base correct,Llama3.1-70B FT,Llama3.1-70B FT correct,Llama3.1-8B base,Llama3.1-8B base correct,Llama3.1-8B FT,Llama3.1-8B FT correct,is_not_empty
37896860,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"3TC, ABC, AZT, LPV, EFV, DTG","Lamivudine, Abacavir, Zidovudine, Lopinavir/Ritonavir",0,"Lamivudine (3TC), Abacavir (ABC), Zidovudine (AZT), Lopinavir (LPV), Efavirenz (EFV)",0,"Abacavir, Zidovudine, Lamivudine, Nevirapine, Efavirenz, Lopinavir",0,"Abacavir (ABC), Zidovudine (AZT), Lamivudine (3TC), Lopinavir (LPV), Efavirenz (EFV), Dolutegravir (DTG)",1,See above list of drugs,0,No,0,True
37910452,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,Yes,0,No,1,Yes,0,No,1,False
37910452,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
37910452,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,Ghana,0,No,1,No,1,No,1,False
37910452,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,2013-2022,0,No,1,No,1,No,1,False
37910452,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37910452,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37914679,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,76,76,1,76,1,76,1,76,1,76,1,76,1,True
37914679,6,From which countries were the sequenced samples obtained?,List,Demographics,China,No,1,China,0,Not specified,0,China,0,No,1,No,1,True
37914679,7,From what years were the sequenced samples obtained?,List,Demographics,2018 to 2020,2018 to 2020,1,2018-2020,1,2018-2020,1,2018-2020,1,2018-2020,1,No,0,True
37914679,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN",RT,0,"PR, RT, IN",1,Not specified,0,"PR, RT, IN",1,"Not specified, but likely the gag, pol, and env genes, as these are the typical genes targeted by HIV sequencing assays.",0,No,0,True
37914679,10,What method was used for sequencing?,List,Technical,"Sanger sequencing, Illumina sequencing",Illumina sequencing,0,Illumina sequencing,0,Illumina sequencing,0,Illumina sequencing,0,Illumina sequencing,0,Illumina sequencing,0,True
37914679,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,No,0,True
37914679,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,0,Yes,0,Yes,0,No,1,Yes,0,Yes,0,True
37914679,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37914679,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,Yes,0,Yes,0,No,1,Yes,0,Yes,0,False
37914679,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NRTI, NNRTI, INSTI",0,"NRTI, NNRTI, INSTI",0,NNRTI,0,No,1,NNRTI,0,"NRTI, NNRTI, INSTI",0,False
37914679,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,Not specified,0,No,1,"NRTI (Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV)), NNRTI (Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR)), PI (Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV)), INSTI (Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN))",0,No,1,False
37920909,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37920909,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,Yes,0,No,1,Yes,0,No,1,False
37920909,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,601 or 629,629,1,601,1,629,1,629,1,601,1,629,1,True
37920909,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,1,China,1,China,1,China,1,No,0,China,1,True
37920909,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2023,2020-2023,1,2020-2023,1,2020-2023,1,2020-2023,1,2020-2023,1,2020-2023,1,True
37920909,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,"Integrase, IN",1,IN,1,"Integrase, IN",1,IN,1,Integrase gene,1,IN,1,True
37920909,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37920909,11,What type of samples were sequenced?,List,Technical,Whole Blood,Whole Blood,1,Plasma,1,Plasma,1,Whole Blood,1,Whole Blood,1,Plasma,1,True
37920909,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37920909,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"RAL, EVG, DTG, BIC",0,No,1,No,1,No,1,False
37938856,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,No,0,No,0,Yes,1,True
37938856,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,820 or 46,820,1,46,0,0,0,0,0,0,0,0,0,True
37938856,6,From which countries were the sequenced samples obtained?,List,Demographics,Kenya,Kenya,1,Kenya,1,No,0,No,0,No,0,Kenya,1,True
37938856,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022,2019-2022,1,2019-2022,1,No,0,No,0,No,0,2019-2022,1,True
37938856,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN",No,0,RT,0,No,0,No,0,No,0,No,0,True
37938856,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,No,0,No,0,No,0,True
37938856,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,No,0,No,0,No,0,No,0,True
37938856,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37938856,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,No,0,No,0,No,0,No,0,True
37938856,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI, INSTI","NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,No,0,No,0,No,0,True
37938856,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"3TC, TDF, EFV, DTG, ATV","Lamivudine, Tenofovir, Efavirenz, Dolutegravir",0,"Lamivudine (3TC), Tenofovir (TFV), Efavirenz (EFV), Dolutegravir (DTG), Atazanavir (ATV), Ritonavir (RTV)",1,"Lamivudine, tenofovir, efavirenz, dolutegravir",0,No,0,No,0,No,0,True
37941373,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37941373,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,No,1,No,1,False
37941373,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37941373,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37941373,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1080 or 1032,1080,1,1032,1,1032,1,1032,1,1032,1,1032,1,True
37941373,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,1,China,1,China,1,China,1,China,1,China,1,True
37941373,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022,2019-2022,1,2019-2022,1,2019-2022,1,2019-2022,1,2019-2022,1,2019-2022,1,True
37941373,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37941373,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,"Integrase, IN",1,IN,1,"Integrase, IN",1,IN,1,Pol,0,IN,1,True
37941373,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,No,0,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37941373,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,True
37941373,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,No,0,Yes,1,No,0,No,0,Yes,1,Yes,1,True
37941373,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37941373,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37941373,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, INSTI","NRTI, NNRTI, INSTI",1,"NRTI, NNRTI, INSTI",1,"INSTI, NRTI, NNRTI",1,INSTI,0,INSTI,0,INSTI,0,True
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, RPV, 3TC, TDF, EFV","Dolutegravir, Rilpivirine, Lamivudine, Tenofovir, Crizaline, Efavirenz",1,"Dolutegravir, Rilpivirine, Lamivudine, Tenofovir, Efavirenz",1,"Dolutegravir, Rilpivirine, Lamivudine, Tenofovir, Crizaline, Efavirenz",0,"Dolutegravir, Rilpivirine, Lamivudine, Tenofovir, Crizaline, Efavirenz",1,"Raltegravir (RAL), Elvitegravir(EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN)",0,"DTG, RAL, EVG, BIC, CAB",0,True
37946329,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37946329,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37946329,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37946329,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,921,921,1,921,1,921,1,1078,0,921,1,921,1,True
37946329,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,1,China,1,China,1,China,1,No,0,China,1,True
37946329,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2022,2018-2022,1,2018-2022,1,2018-2022,1,2018-2022,1,2018-2022,1,2018-2022,1,True
37946329,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37946329,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN","Protease, RT, IN",1,"Pol, IN",1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,Pol and integrase,1,"Pol, IN",1,True
37946329,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37946329,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,True
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37946329,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI, INSTI","NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,True
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,"3TC, NVP, ETR, ABC, DTG",0,"NVP, ETR, ABC, 3TC, DTG, ATV, LPV, RAL, SQV",0,"Abacavir (ABC), Nevirapine (NVP), Efavirenz (EFV), Raltegravir (RAL)",0,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,"NVP, ETR, ABC, DTG, BIC, CAB, RAL, EVG, LPV, ATV, APV, DOR, RPV, DLV, AZT, D4T, FTC, TFV",0,"NRTI, NNRTI, PI, INSTI",0,False
37957382,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37957382,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37957382,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37957382,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,8,8,1,8,1,8,1,8,1,8,1,8,1,True
37957382,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37957382,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37957382,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes,No,0,No,0,No,0,No,0,No,0,No,0,True
37957382,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Full genome, NFLG",Full genome; Near full length genome,1,Near full length genome,1,"Protease, Reverse transcriptase, Integrase",0,"Pol, Env",0,*pol-env*,1,"pol, env",0,True
37957382,10,What method was used for sequencing?,List,Technical,Illumina sequencing,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,No,0,True
37957382,11,What type of samples were sequenced?,List,Technical,"Plasma, PBMC",Plasma,0,Plasma,0,Plasma,0,"Plasma, PBMC",1,Plasma,0,"Plasma, PBMC",1,True
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,No,0,Yes,1,No,0,No,0,No,0,Yes,1,True
37957382,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, PI, INSTI",No,0,"NRTI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,No,0,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,True
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, DRV, TFV, FTC",No,0,"Dolutegravir, Darunavir, Tenofovir, Emtricitabine",1,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,No,0,"Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN)",0,No,0,True
37966701,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
37966701,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Cabotegravir, Rilpivirine",0,No,1,No,1,No,1,False
37973713,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
37973713,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,117,117,1,117,1,117,1,0,0,117,1,117,1,True
37973713,6,From which countries were the sequenced samples obtained?,List,Demographics,"Ukraine, Poland","Ukraine, Poland",1,"Poland, Ukraine, Belarus, Georgia, Kazakhstan",0,"Ukraine, Poland",1,"Poland, Ukraine",1,"Poland, Ukraine",1,"Poland, Ukraine",1,True
37973713,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2022,2020-2022,1,2020-2022,1,2020-2022,1,2020-2022,1,2020-2022,1,2020-2022,1,True
37973713,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT","Protease, PR; Reverse transcriptase, RT",1,"PR, RT",1,"Protease, PR; Reverse transcriptase, RT",1,"PR, RT",1,"Protease, PR; Reverse transcriptase, RT",1,"PR, RT",1,True
37973713,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37973713,11,What type of samples were sequenced?,List,Technical,Plasma,No,0,Plasma,1,Plasma,1,No,0,Plasma; PBMC; DBS; Whole Blood; Serum; Semen; CSF; Other; Unknown,0,No,0,True
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,No,0,Yes,1,Yes,1,True
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"NRTI, NNRTI, PI",0,No,1,No,1,"NRTI, NNRTI, PI",0,False
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976080,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37976080,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,Yes,0,No,1,No,1,No,1,False
37976080,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976080,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2568,2568,1,2568,1,2568,1,2568,1,2568,1,2568,1,True
37976080,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,1,China,1,China,1,China,1,China,1,China,1,True
37976080,7,From what years were the sequenced samples obtained?,List,Demographics,2022,2022,1,2022,1,2022,1,2022,1,2022,1,2022,1,True
37976080,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976080,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT","Protease, PR; Reverse transcriptase, RT",1,"PR, RT",1,"Protease, Reverse transcriptase",1,"PR, RT",1,PR and RT regions,1,"PR, RT",1,True
37976080,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37976080,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,True
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37976080,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NRTI, NNRTI, PI",0,No,1,"NRTI, NNRTI, PI",0,"NRTI, NNRTI, PI",0,"NRTI, NNRTI, and PI",0,No,1,False
